issue_id	function_address	function_name	occurrence	decompiler_line	classification	reason	compiler_blocker	abi_blocker	excerpt
0052FB00/raw_pointer_offset/7442754fa9cf/1	0052FB00	OptPanelTy::SetOptControls	1	1811	packed_unaligned_or_union_view	the exact access is misaligned for its width; preserve the packed/unaligned per-use view until a complete union partition is proven	0	0	uVar32_mg2B = CreateSlider(this_00,0x94,0x70,*(int *)(this_00->field_018C + 2) + 0xaf,0x70,
0053AFB0/raw_pointer_offset/3e8e66e4a714/1	0053AFB0	PlayPanelTy::GetMessage	1	77	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	iVar8 = *(int *)((message->arg0).u32 + 0x10);
0053AFB0/raw_pointer_offset/b2a66d144e49/1	0053AFB0	PlayPanelTy::GetMessage	2	79	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	local_10 = *(int *)((message->arg0).u32 + 0xc) - this_00->field_003C;
0053C500/raw_pointer_offset/32f1f2bc7fbd/1	0053C500	ResearchPanelTy::Update	1	35	array_or_pointer_walk	indexed or induction-variable addressing proves a walk, but not one fixed member or a unique public element type	0	0	uVar4 = *(uint *)((&this_00->field_027A)[(byte)this_00->field_0279] + 0xc);
0053C500/raw_pointer_offset/a13b1fd819e4/1	0053C500	ResearchPanelTy::Update	2	42	array_or_pointer_walk	indexed or induction-variable addressing proves a walk, but not one fixed member or a unique public element type	0	0	uVar2 = *(uint *)((&this_00->field_027A)[(byte)this_00->field_0278] + 0xc);
0053C620/raw_pointer_offset/4a061d565a18/1	0053C620	ResearchPanelTy::sub_0053C620	1	37	array_or_pointer_walk	indexed or induction-variable addressing proves a walk, but not one fixed member or a unique public element type	0	0	*(uint *)((&this->field_027A)[(byte)this->field_0278] + 0xc));
0053C820/raw_pointer_offset/9a106f052cdb/1	0053C820	ResearchPanelTy::PaintUpdBut	1	48	packed_unaligned_or_union_view	the exact access is misaligned for its width; preserve the packed/unaligned per-use view until a complete union partition is proven	0	0	local_c = (int)*(short *)((int)this->field_0188 + 0x23) - ((DAT_0080874e != '\x03') + 1);
00540C40/raw_pointer_offset/0594e1414b85/1	00540C40	FUN_00540c40	1	53	array_or_pointer_walk	indexed or induction-variable addressing proves a walk, but not one fixed member or a unique public element type	0	0	(int)*(short *)(param_1->field_009A + 0x6a + (uint)uVar2 * 10);
00543AD0/raw_pointer_offset/778eb38117c6/1	00543AD0	CursorClassTy::SetImages	1	50	packed_unaligned_or_union_view	the exact access is misaligned for its width; preserve the packed/unaligned per-use view until a complete union partition is proven	0	0	((uint *)pCVar2->field_00AD,(int)*(short *)(pCVar2->field_0069 + 0x23),
00543C90/raw_pointer_offset/396715003076/1	00543C90	CursorClassTy::DrawSprite	1	89	packed_unaligned_or_union_view	the exact access is misaligned for its width; preserve the packed/unaligned per-use view until a complete union partition is proven	0	0	pCVar4->field_04EB->field_0020 - *(int *)((int)pCVar4->field_04E7 + 0xd) / 2;
0054A9B0/raw_pointer_offset/024d4dc96040/1	0054A9B0	SubmarineTitans::Recovered::HiddenThis::RecoveredReceiver_0054A9B0::FUN_0054a9b0	3	162	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	*(int *)(pRVar4->field_04EB + 0x1c) - (int)pRVar4->field_04E7->field_0009 / 2;
0054A9B0/raw_pointer_offset/1795908bfd0d/1	0054A9B0	SubmarineTitans::Recovered::HiddenThis::RecoveredReceiver_0054A9B0::FUN_0054a9b0	4	163	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	*(int *)(pRVar4->field_04EB + 0x20) =
0054A9B0/raw_pointer_offset/24df4d835c16/1	0054A9B0	SubmarineTitans::Recovered::HiddenThis::RecoveredReceiver_0054A9B0::FUN_0054a9b0	5	164	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	*(int *)(pRVar4->field_04EB + 0x20) - (int)pRVar4->field_04E7->field_000D / 2;
0054A9B0/raw_pointer_offset/4af94a5ecb70/1	0054A9B0	SubmarineTitans::Recovered::HiddenThis::RecoveredReceiver_0054A9B0::FUN_0054a9b0	1	153	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	*(undefined4 *)(pRVar4->field_04EB + 0x40) = 0x19;
0054A9B0/raw_pointer_offset/e5a796a48364/1	0054A9B0	SubmarineTitans::Recovered::HiddenThis::RecoveredReceiver_0054A9B0::FUN_0054a9b0	2	161	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	*(int *)(pRVar4->field_04EB + 0x1c) =
005522A0/raw_pointer_offset/1be8494b05a6/1	005522A0	TradePanelTy::GetMessage	1	164	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	local_8 = *(int *)((message->arg0).u32 + 0xc) - this_00->field_003C;
005522A0/raw_pointer_offset/a8cedf358bb7/1	005522A0	TradePanelTy::GetMessage	2	175	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	iVar7 = *(int *)((message->arg0).u32 + 0x10) - iVar7;
00555FE0/raw_pointer_offset/62e352e231a5/1	00555FE0	TraksClassTy::PrepareToSave	1	52	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	*(undefined4 *)(local_8 + 0x18) = local_14->field_001C;
00556170/raw_pointer_offset/c3e8f7e02a62/1	00556170	TraksClassTy::PrepareAfterSave	1	44	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	local_c->field_001C = *(undefined4 *)(param_1 + 0xc);
005585F0/raw_pointer_offset/015174c5e257/1	005585F0	Visible::PrepareAfterSave	3	42	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	local_14->field_0028 = *(undefined4 *)(param_1 + 0x10);
005585F0/raw_pointer_offset/2beb44675f47/1	005585F0	Visible::PrepareAfterSave	2	40	packed_unaligned_or_union_view	the exact access is misaligned for its width; preserve the packed/unaligned per-use view until a complete union partition is proven	0	0	local_14->field_0024 = *(undefined4 *)(param_1 + 0xe);
005585F0/raw_pointer_offset/3409bf89cc12/1	005585F0	Visible::PrepareAfterSave	11	58	packed_unaligned_or_union_view	the exact access is misaligned for its width; preserve the packed/unaligned per-use view until a complete union partition is proven	0	0	local_14->field_0100 = *(undefined4 *)(param_1 + 0x26);
005585F0/raw_pointer_offset/41530d80062f/1	005585F0	Visible::PrepareAfterSave	8	52	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	local_14->field_0114 = *(undefined4 *)(param_1 + 0x20);
005585F0/raw_pointer_offset/49ae1b2199af/1	005585F0	Visible::PrepareAfterSave	7	50	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	local_14->field_001C = *(undefined4 *)(param_1 + 0x18);
005585F0/raw_pointer_offset/4ba63cce2084/1	005585F0	Visible::PrepareAfterSave	9	54	packed_unaligned_or_union_view	the exact access is misaligned for its width; preserve the packed/unaligned per-use view until a complete union partition is proven	0	0	local_14->field_00F8 = *(undefined4 *)(param_1 + 0x22);
005585F0/raw_pointer_offset/5312083fa437/1	005585F0	Visible::PrepareAfterSave	10	56	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	local_14->field_00FC = *(undefined4 *)(param_1 + 0x24);
005585F0/raw_pointer_offset/8154182c786c/1	005585F0	Visible::PrepareAfterSave	1	38	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	local_14->field_0020 = *(undefined4 *)(param_1 + 0xc);
005585F0/raw_pointer_offset/840e581af799/1	005585F0	Visible::PrepareAfterSave	12	85	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	pDVar6 = FUN_006b0060(nullptr,(uint *)((int)puVar8 + *(int *)(param_1 + 0x1c)));
005585F0/raw_pointer_offset/c568a7d4f253/1	005585F0	Visible::PrepareAfterSave	6	48	packed_unaligned_or_union_view	the exact access is misaligned for its width; preserve the packed/unaligned per-use view until a complete union partition is proven	0	0	local_14->field_0034 = *(undefined4 *)(param_1 + 0x16);
005585F0/raw_pointer_offset/f641b98a6f65/1	005585F0	Visible::PrepareAfterSave	4	44	packed_unaligned_or_union_view	the exact access is misaligned for its width; preserve the packed/unaligned per-use view until a complete union partition is proven	0	0	local_14->field_002C = *(undefined4 *)(param_1 + 0x12);
005585F0/raw_pointer_offset/ff6066b9ba8a/1	005585F0	Visible::PrepareAfterSave	5	46	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	local_14->field_0030 = *(undefined4 *)(param_1 + 0x14);
0055BF20/raw_pointer_offset/4be148aab02f/1	0055BF20	FUN_0055bf20	1	48	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	if (*(int *)(local_c + 0x40) != 0) {
0055C180/raw_pointer_offset/423a382f57e4/1	0055C180	FUN_0055c180	1	13	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	*(undefined4 *)(param_1 + 0x6b8) = 0;
0055C550/raw_pointer_offset/d81b9f217c1c/1	0055C550	FUN_0055c550	1	8	packed_unaligned_or_union_view	the exact access is misaligned for its width; preserve the packed/unaligned per-use view until a complete union partition is proven	0	0	*(undefined4 *)(param_1 + 0x1b) = 0x6151;
0055D410/raw_pointer_offset/b455836d1ae3/1	0055D410	FUN_0055d410	1	10	intentional_byte_cursor	the value is traversed as byte storage; semantic element identity is not independently proven	0	0	(param_1,(char *)(param_1 + 0x648),(char *)(param_1 + 0x688),*(ulong *)(param_1 + 0x6a8)
0055F410/raw_pointer_offset/6929cac57f34/1	0055F410	AiCalcDispositionAreas	1	577	array_or_pointer_walk	indexed or induction-variable addressing proves a walk, but not one fixed member or a unique public element type	0	0	iVar18 = *(int *)(local_3c * 8 + 0x7c9640);
0055F410/raw_pointer_offset/f67bbde1cbf9/1	0055F410	AiCalcDispositionAreas	2	579	array_or_pointer_walk	indexed or induction-variable addressing proves a walk, but not one fixed member or a unique public element type	0	0	iVar21 = *(int *)(local_3c * 8 + 0x7c963c);
00561240/raw_pointer_offset/171486b8c6e4/1	00561240	FUN_00561240	2	130	array_or_pointer_walk	indexed or induction-variable addressing proves a walk, but not one fixed member or a unique public element type	0	0	*(int *)(local_1c + local_10 * -8 + 0x14 + (int)piVar5) = iVar6 >> 0x10;
00561240/raw_pointer_offset/ad88712e05ca/1	00561240	FUN_00561240	1	104	array_or_pointer_walk	indexed or induction-variable addressing proves a walk, but not one fixed member or a unique public element type	0	0	*(int *)(iVar4 + local_10 * -8 + 0x18 + (int)piVar5) = iVar7 >> 0x10;
00565820/raw_pointer_offset/833ec454f919/1	00565820	AiMinesDistribTgts	1	139	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	(*(int *)(local_50->iteratorIndex + 0x20) == 0x1ae)) {
00565820/raw_pointer_offset/967d47cec818/1	00565820	AiMinesDistribTgts	3	324	array_or_pointer_walk	indexed or induction-variable addressing proves a walk, but not one fixed member or a unique public element type	0	0	iVar8 = *(int *)(scalar_local_18 + 0xc + (int)local_14) + local_38;
00565820/raw_pointer_offset/9e5b5f34c2ad/1	00565820	AiMinesDistribTgts	2	322	array_or_pointer_walk	indexed or induction-variable addressing proves a walk, but not one fixed member or a unique public element type	0	0	iVar15 = *(int *)(scalar_local_18 + 0x10 + (int)local_14) + local_38;
0056A8D0/raw_pointer_offset/2168fb14ad16/1	0056A8D0	FUN_0056a8d0	1	18	intentional_byte_cursor	the value is traversed as byte storage; semantic element identity is not independently proven	0	0	*(char *)((int)this + (int)puVar1 * 8 + param_2 + 0x142f) = param_3;
0056A960/raw_pointer_offset/7ddf1ee3e17e/1	0056A960	FUN_0056a960	2	26	intentional_byte_cursor	the value is traversed as byte storage; semantic element identity is not independently proven	0	0	*(char *)((int)this + (int)puVar1 * 8 + param_2 + 0x142f) = cVar2;
0056A960/raw_pointer_offset/b3bdd4ee37e0/1	0056A960	FUN_0056a960	1	25	intentional_byte_cursor	the value is traversed as byte storage; semantic element identity is not independently proven	0	0	cVar2 = '\x01' - *(char *)((int)this + (int)puVar1 * 8 + param_2 + 0x142f);
0056ADC0/raw_pointer_offset/634f3c9ab210/1	0056ADC0	STAppC::InitApp	1	783	packed_unaligned_or_union_view	the expression is a contained or unaligned storage view, not independent evidence for replacing the enclosing field	0	0	DAT_00807340 = *(char *)(PTR_00857168->field_0004 + 3) - 0x30;
0056ADC0/raw_pointer_offset/890207e584de/1	0056ADC0	STAppC::InitApp	2	788	intentional_byte_cursor	the value is traversed as byte storage; semantic element identity is not independently proven	0	0	pSVar16->field_8552 = *(char *)(PTR_00857168->field_0004 + 5) + -0x30;
005718D0/raw_pointer_offset/4a1fce3f440e/1	005718D0	FUN_005718d0	1	17	packed_unaligned_or_union_view	the exact access is misaligned for its width; preserve the packed/unaligned per-use view until a complete union partition is proven	0	0	if (*(int *)(param_1 + 0x4efa) == 0) {
00575CB0/raw_pointer_offset/a95118b03312/1	00575CB0	STAlgaC::GetMessage	2	425	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	*(int *)(local_1c + 0x14) = pSVar18->field_003C + pSVar18->field_0044;
00575CB0/raw_pointer_offset/f908af27cd35/1	00575CB0	STAlgaC::GetMessage	1	120	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	local_20 = *(RecoveredRecordView_0060EA30_C6688588 **)((message->arg0).u32 + 0x14);
00577440/raw_pointer_offset/2db598752b6a/1	00577440	FUN_00577440	1	85	intentional_byte_cursor	the value is traversed as byte storage; semantic element identity is not independently proven	0	0	*(undefined1 *)((int)param_1 + uVar7 * 4 + 0x28) =
00577440/raw_pointer_offset/9be7c08bafa8/1	00577440	FUN_00577440	3	89	intentional_byte_cursor	the value is traversed as byte storage; semantic element identity is not independently proven	0	0	*(undefined1 *)((int)param_1 + (uint)((byte *)piVar5)[1] * 4 + 0x2a) =
00577440/raw_pointer_offset/c37ed3915979/1	00577440	FUN_00577440	2	87	intentional_byte_cursor	the value is traversed as byte storage; semantic element identity is not independently proven	0	0	*(undefined1 *)((int)param_1 + (uint)((byte *)piVar5)[1] * 4 + 0x29) =
005776D0/raw_pointer_offset/1656fae6dcc3/1	005776D0	GameSystemC::GetMessage	1	97	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	piVar13 = *(int **)((message->arg0).u32 + 0x17);
005776D0/raw_pointer_offset/de8f5bf8cefb/1	005776D0	GameSystemC::GetMessage	2	331	intentional_byte_cursor	the value is traversed as byte storage; semantic element identity is not independently proven	0	0	pcVar15 = *(char **)((message->arg0).u32 + 0x17);
00578630/raw_pointer_offset/3a2f50d2adc9/1	00578630	STCrabC::GetMessage	1	370	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	this_00->field_0041 = *(short *)(local_20 + 0x14);
