apply	shape_id	offset	size	proposed_name	proposed_type	evidence_count	reason
1	AnonShape_006903E0_F1CFBB19	165	4	field_00A5	pointer:/SubmarineTitans/Recovered/DArrayTy	5	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00690450_45AD2783	165	4	field_00A5	pointer:/SubmarineTitans/Recovered/DArrayTy	5	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_006904D0_D9AB67FE	165	4	field_00A5	pointer:/SubmarineTitans/Recovered/DArrayTy	5	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00690550_D4EEF198	201	4	field_00C9	pointer:/SubmarineTitans/Recovered/DArrayTy	4	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_006905C0_D48049B1	201	4	field_00C9	pointer:/SubmarineTitans/Recovered/DArrayTy	4	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00690B90_1AA3ACA6	644	4	field_0284	pointer:/AiTactClassTy	1	fixed-offset dereference; observed_types={pointer:/AiTactClassTy=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00691190_9998BCFC	24	1	field_0018	/char	1	fixed-offset dereference; observed_types={/char=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00691690_9DA2CF31	4	4	field_0004	/undefined4	1	fixed-offset dereference; observed_types={/undefined4=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00691690_9DA2CF31	8	4	field_0008	/undefined4	1	fixed-offset dereference; observed_types={/undefined4=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00691690_9DA2CF31	12	4	field_000C	/undefined4	1	fixed-offset dereference; observed_types={/undefined4=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00691690_9DA2CF31	16	4	field_0010	/undefined4	1	fixed-offset dereference; observed_types={/undefined4=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00693EB0_F6FC0698	51	1	field_0033	/char	1	fixed-offset dereference; observed_types={/char=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_006942A0_72932E6E	16	1	field_0010	/undefined1	1	fixed-offset dereference; observed_types={/undefined1=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_006942A0_DC3AC59A	16	1	field_0010	/undefined1	1	fixed-offset dereference; observed_types={/undefined1=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00695180_D714D58B	12	4	field_000C	/int	1	fixed-offset dereference; observed_types={/int=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00695180_D714D58B	16	4	field_0010	/int	1	fixed-offset dereference; observed_types={/int=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00695180_D714D58B	20	4	field_0014	/int	1	fixed-offset dereference; observed_types={/int=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00695180_D714D58B	24	4	field_0018	/int	1	fixed-offset dereference; observed_types={/int=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_006991C0_7CA2C5F9	6	4	field_0006	/int	1	fixed-offset dereference; observed_types={/int=1, /undefined4=2}; exact_widths={}; indexed_strides={10=3}; semantic_roles={}
1	AnonShape_0069BC10_7DC9B58A	8	4	field_0008	pointer:/SubmarineTitans/Recovered/PointerShapes/AnonNested_0069BC10_0008_975EAAD1	2	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_0069BDC0_743A4FB8	48	2	field_0030	/short	1	fixed-offset dereference; observed_types={/short=1}; exact_widths={}; indexed_strides={64=1}; semantic_roles={}
1	AnonShape_0069BDC0_743A4FB8	52	2	field_0034	/short	1	fixed-offset dereference; observed_types={/short=1}; exact_widths={}; indexed_strides={64=1}; semantic_roles={}
1	AnonShape_0069CB50_7148A1B0	2	2	field_0002	/short	1	fixed-offset dereference; observed_types={/short=9}; exact_widths={}; indexed_strides={4=9}; semantic_roles={}
1	AnonShape_0069CB50_877A4DF2	4	4	field_0004	/int	1	fixed-offset dereference; observed_types={/int=2, /undefined4=3}; exact_widths={}; indexed_strides={8=5}; semantic_roles={}
1	AnonShape_0069F160_A44CB769	8	4	field_0008	pointer:/SubmarineTitans/Recovered/PointerShapes/AnonNested_0069F160_0008_DA6B40D5	2	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_006A0C90_D7092A83	8	4	field_0008	pointer:/int	1	fixed-offset dereference; observed_types={pointer:/int=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_006A2690_DEE3301D	4	2	field_0004	/undefined2	1	fixed-offset dereference; observed_types={/undefined2=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_006A64E0_519A7B6A	2	2	entries	array:1:/short	2	fixed-offset dereference; observed_types={/short=5}; exact_widths={}; indexed_strides={2=2}; semantic_roles={entries=2}
1	AnonShape_006A64E0_A3925630	2	2	entries	array:1:/short	2	fixed-offset dereference; observed_types={/short=10}; exact_widths={}; indexed_strides={2=4}; semantic_roles={entries=4}
1	AnonShape_006A7D50_B046AFF7	6	2	field_0006	/undefined2	1	fixed-offset dereference; observed_types={/undefined2=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_006AE3B0_3613135D	2	2	field_0002	/short	1	fixed-offset dereference; observed_types={/short=2}; exact_widths={}; indexed_strides={8=2}; semantic_roles={}
1	AnonShape_006AE3B0_3613135D	4	2	field_0004	/short	1	fixed-offset dereference; observed_types={/short=1}; exact_widths={}; indexed_strides={8=1}; semantic_roles={}
1	AnonShape_006AE3B0_3613135D	6	2	field_0006	/undefined2	1	fixed-offset dereference; observed_types={/undefined2=1}; exact_widths={}; indexed_strides={8=1}; semantic_roles={}
1	AnonShape_006AE3B0_E8BCA8D6	2	2	field_0002	/short	1	fixed-offset dereference; observed_types={/short=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_006B0CD0_C8D121FA	8	4	field_0008	/int	1	fixed-offset dereference; observed_types={/int=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_006B0CD0_C8D121FA	12	4	field_000C	/uint	1	fixed-offset dereference; observed_types={/uint=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_006B0CD0_C8D121FA	28	4	field_001C	/int	1	fixed-offset dereference; observed_types={/int=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_006B4FE0_CE5EF695	32	4	field_0020	/int	1	fixed-offset dereference; observed_types={/int=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_006B5A50_C145E640	8	4	field_0008	/int	1	fixed-offset dereference; observed_types={/int=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_006B5A50_C145E640	12	4	field_000C	/int	1	fixed-offset dereference; observed_types={/int=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_006B5A50_C145E640	28	4	field_001C	pointer:/char	1	fixed-offset dereference; observed_types={pointer:/char=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_006B7070_28739D1A	4	1	field_0004	/byte	1	fixed-offset dereference; observed_types={/byte=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_006B7740_3C1A9380	4	1	field_0004	/byte	1	fixed-offset dereference; observed_types={/byte=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_006BA600_1899BC09	8	1	field_0008	/byte	1	fixed-offset dereference; observed_types={/byte=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_006C08E0_082FB94F	20	1	field_0014	/byte	1	fixed-offset dereference; observed_types={/byte=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_006C23F0_CA4C4777	4	4	field_0004	/uint	1	fixed-offset dereference; observed_types={/uint=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_006C23F0_CA4C4777	8	4	field_0008	/uint	1	fixed-offset dereference; observed_types={/uint=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_006C23F0_CA4C4777	18	4	field_0012	/uint	1	fixed-offset dereference; observed_types={/uint=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_006C23F0_CA4C4777	26	4	field_001A	/uint	1	fixed-offset dereference; observed_types={/uint=2}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_006D5260_9C3172EA	648	4	field_0288	/int	2	fixed-offset dereference; observed_types={/int=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_006D5260_B8E7917C	644	4	field_0284	pointer:/SubmarineTitans/Recovered/PointerShapes/AnonNested_006D5260_0284_3CE350C5	3	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_006D58C0_88442150	224	4	field_00E0	pointer:/SubmarineTitans/Recovered/PointerShapes/AnonNested_006D58C0_00E0_63977295	2	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_006D58C0_88442150	228	4	field_00E4	/undefined4	2	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_006D58C0_E5A8C2FA	224	4	field_00E0	/int	2	fixed-offset dereference; observed_types={/int=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_006D5CD0_D12BFE10	0	4	field_0000	pointer:/SubmarineTitans/Recovered/VTables/VTable_0079DD1C	1	fixed-offset dereference; observed_types={pointer:/SubmarineTitans/Recovered/VTables/VTable_0079DD1C=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_006D5CD0_D12BFE10	12	4	field_000C	/undefined4	1	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_006D5CD0_D12BFE10	88	4	field_0058	/undefined4	1	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_006D5CD0_D12BFE10	92	4	field_005C	/undefined4	1	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_006D5CD0_D12BFE10	96	4	field_0060	/undefined4	1	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_006D5CD0_D12BFE10	100	4	field_0064	/undefined4	1	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_006D5CD0_D12BFE10	104	4	field_0068	/undefined4	1	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_006D5CD0_D12BFE10	108	4	field_006C	/undefined4	1	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_006D5CD0_D12BFE10	112	4	field_0070	/undefined4	1	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_006D5ED0_2A8C91B1	4	4	field_0004	/uint	1	fixed-offset dereference; observed_types={/uint=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_006D5ED0_2A8C91B1	40	4	field_0028	/int	1	fixed-offset dereference; observed_types={/int=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_006D5ED0_7A9CF4EB	112	4	field_0070	/int	1	fixed-offset dereference; observed_types={/int=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_006D6A10_109E1D9E	648	4	field_0288	pointer:/SubmarineTitans/Recovered/PointerShapes/AnonNested_006D6A10_0288_C5798C7D	23	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_006D6A10_109E1D9E	760	4	field_02F8	/undefined4	3	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_006D7000_1B6FD201	224	4	field_00E0	pointer:/SubmarineTitans/Recovered/PointerShapes/AnonNested_006D7000_00E0_8CA18F81	2	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_006D7060_D66A9AB1	224	4	field_00E0	/undefined4	1	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_006D70B0_AFA389AE	0	4	field_0000	pointer:/SubmarineTitans/Recovered/VTables/VTable_0079DDEC	1	fixed-offset dereference; observed_types={pointer:/SubmarineTitans/Recovered/VTables/VTable_0079DDEC=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_006D70B0_AFA389AE	12	4	field_000C	/undefined4	1	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_006D70B0_AFA389AE	16	4	field_0010	/undefined4	1	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_006D70B0_AFA389AE	160	4	field_00A0	/undefined4	1	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_006D71D0_18BDD9B6	140	4	field_008C	/undefined4	1	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_006D71D0_18BDD9B6	144	4	field_0090	/undefined4	1	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_006E5FB0_E1597024	0	4	field_0000	pointer:/SubmarineTitans/Recovered/VTables/VTable_0079E1AC	1	fixed-offset dereference; observed_types={pointer:/SubmarineTitans/Recovered/VTables/VTable_0079E1AC=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_006E5FB0_E1597024	4	4	field_0004	/undefined4	1	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_006E5FB0_E1597024	8	4	field_0008	/undefined4	1	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_006E5FB0_E1597024	12	4	field_000C	/undefined4	1	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_006E5FB0_E1597024	16	4	field_0010	/undefined4	1	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_006E5FB0_E1597024	20	4	field_0014	/undefined4	1	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_006E6060_F5E17F72	12	4	field_000C	/undefined4	1	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_006E67C0_6CA0814F	1106	4	field_0452	pointer:/SubmarineTitans/Recovered/PointerShapes/AnonNested_006E67C0_0452_59995E3E	8	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_006E6830_C833448E	1106	4	field_0452	pointer:/SubmarineTitans/Recovered/PointerShapes/AnonNested_006E6830_0452_DAA077C9	3	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_006EB350_FA4D574E	4	4	field_0004	/int	1	fixed-offset dereference; observed_types={/int=1}; exact_widths={}; indexed_strides={20=1}; semantic_roles={}
1	AnonShape_006F31D0_0C80674D	24	4	field_0018	/undefined4	7	fixed-offset dereference; observed_types={/int=1, pointer:/SubmarineTitans/Recovered/PointerShapes/AnonShape_006F31D0_0BFF23DC=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_0070C9A0_AF725C3A	4	4	field_0004	/uint	1	fixed-offset dereference; observed_types={/uint=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_0070C9A0_AF725C3A	8	4	field_0008	/int	1	fixed-offset dereference; observed_types={/int=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_007140E0_81B1AB4F	88	4	field_0058	/undefined4	1	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_007140E0_81B1AB4F	136	4	field_0088	/undefined4	9	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_007140E0_81B1AB4F	140	4	field_008C	/undefined4	1	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_007140E0_81B1AB4F	144	4	field_0090	/undefined4	1	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00714FB0_0BB1BE85	8	4	field_0008	/undefined4	3	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00726CE0_5F21D14F	640	4	field_0280	/undefined4	1	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00728640_387F93E5	40	4	field_0028	/undefined4	2	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_007288A0_38E675C4	40	4	field_0028	/undefined4	2	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00728DA0_CC55E918	4	4	field_0004	/undefined4	1	fixed-offset dereference; observed_types={/undefined4=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00728DA0_CC55E918	12	4	field_000C	/int	1	fixed-offset dereference; observed_types={/int=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_007297E0_51D5B900	40	4	field_0028	/undefined4	2	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_007521B0_4642B53E	4	4	field_0004	/uint	1	fixed-offset dereference; observed_types={/uint=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_007521B0_4642B53E	8	4	field_0008	/uint	1	fixed-offset dereference; observed_types={/uint=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_007521B0_4642B53E	14	2	field_000E	/ushort	1	fixed-offset dereference; observed_types={/ushort=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00753B80_E259A731	8	4	field_0008	pointer:/SubmarineTitans/Recovered/PointerShapes/AnonNested_AnonShape_00750F20_F8C16F98_0008_FDB2B39A	1	fixed-offset dereference; observed_types={pointer:/SubmarineTitans/Recovered/PointerShapes/AnonNested_AnonShape_00750F20_F8C16F98_0008_FDB2B39A=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00753B80_E259A731	12	4	field_000C	pointer:/SubmarineTitans/Recovered/PointerShapes/AnonNested_AnonShape_00750F20_F8C16F98_000C_F63CABFC	1	fixed-offset dereference; observed_types={pointer:/SubmarineTitans/Recovered/PointerShapes/AnonNested_AnonShape_00750F20_F8C16F98_000C_F63CABFC=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00753B80_E259A731	16	4	field_0010	/undefined4	1	fixed-offset dereference; observed_types={/undefined4=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00754390_3E94CBF5	8	4	field_0008	pointer:/SubmarineTitans/Recovered/PointerShapes/AnonNested_AnonShape_00753C80_4C8E695D_0008_9237F694	1	fixed-offset dereference; observed_types={pointer:/SubmarineTitans/Recovered/PointerShapes/AnonNested_AnonShape_00753C80_4C8E695D_0008_9237F694=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00754390_3E94CBF5	12	4	field_000C	pointer:/SubmarineTitans/Recovered/PointerShapes/AnonNested_AnonShape_00753C80_4C8E695D_000C_9E74E987	1	fixed-offset dereference; observed_types={pointer:/SubmarineTitans/Recovered/PointerShapes/AnonNested_AnonShape_00753C80_4C8E695D_000C_9E74E987=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00754390_3E94CBF5	16	4	field_0010	/int	1	fixed-offset dereference; observed_types={/int=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_007550C0_DF1AB922	12	2	field_000C	/undefined2	1	fixed-offset dereference; observed_types={/undefined2=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00755830_DE41EB2A	8	4	field_0008	pointer:/SubmarineTitans/Recovered/PointerShapes/AnonNested_AnonShape_00753C80_4C8E695D_0008_9237F694	1	fixed-offset dereference; observed_types={pointer:/SubmarineTitans/Recovered/PointerShapes/AnonNested_AnonShape_00753C80_4C8E695D_0008_9237F694=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00755830_DE41EB2A	12	4	field_000C	pointer:/SubmarineTitans/Recovered/PointerShapes/AnonNested_AnonShape_00753C80_4C8E695D_000C_9E74E987	1	fixed-offset dereference; observed_types={pointer:/SubmarineTitans/Recovered/PointerShapes/AnonNested_AnonShape_00753C80_4C8E695D_000C_9E74E987=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00755830_DE41EB2A	16	4	field_0010	/int	1	fixed-offset dereference; observed_types={/int=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00757450_9DA554F7	8	4	field_0008	pointer:/SubmarineTitans/Recovered/PointerShapes/AnonNested_AnonShape_00755E10_BD685653_0008_8628F4E0	1	fixed-offset dereference; observed_types={pointer:/SubmarineTitans/Recovered/PointerShapes/AnonNested_AnonShape_00755E10_BD685653_0008_8628F4E0=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00757450_9DA554F7	12	4	field_000C	pointer:/SubmarineTitans/Recovered/PointerShapes/AnonNested_RecoveredRecordView_00755E10_DA2F2616_000C_7A3A6539	1	fixed-offset dereference; observed_types={pointer:/SubmarineTitans/Recovered/PointerShapes/AnonNested_RecoveredRecordView_00755E10_DA2F2616_000C_7A3A6539=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00757450_9DA554F7	16	4	field_0010	/int	1	fixed-offset dereference; observed_types={/int=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00757450_9DA554F7	28	4	field_001C	/undefined4	1	fixed-offset dereference; observed_types={/undefined4=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_0075A490_EF74CB12	28	4	field_001C	/int	1	fixed-offset dereference; observed_types={/int=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_0075A490_EF74CB12	208	4	field_00D0	/int	1	fixed-offset dereference; observed_types={/int=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_0075A490_EF74CB12	298	4	field_012A	/int	1	fixed-offset dereference; observed_types={/int=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_0075A490_EF74CB12	406	4	field_0196	/int	1	fixed-offset dereference; observed_types={/int=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_0075A590_EA8FABF2	28	4	field_001C	/int	1	fixed-offset dereference; observed_types={/int=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_0075A590_EA8FABF2	208	4	field_00D0	/int	1	fixed-offset dereference; observed_types={/int=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_0075A590_EA8FABF2	298	4	field_012A	/int	1	fixed-offset dereference; observed_types={/int=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_0075A590_EA8FABF2	406	4	field_0196	/int	1	fixed-offset dereference; observed_types={/int=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_0075C3B0_6803BA0D	268	4	field_010C	/undefined4	1	fixed-offset dereference; observed_types={/undefined4=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_0075C3B0_6803BA0D	310	4	field_0136	/int	1	fixed-offset dereference; observed_types={/int=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_0075C3B0_6803BA0D	422	4	field_01A6	pointer:/SubmarineTitans/Recovered/PointerShapes/AnonNested_AnonShape_0075BE40_B9FD5FDF_01A6_A872C6DA	1	fixed-offset dereference; observed_types={pointer:/SubmarineTitans/Recovered/PointerShapes/AnonNested_AnonShape_0075BE40_B9FD5FDF_01A6_A872C6DA=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_0075C3B0_6803BA0D	426	4	field_01AA	/int	5	fixed-offset dereference; observed_types={/int=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_GLOBAL_007F4D50_3F7AFA45	1	1	field_0001	/char	1	fixed-offset dereference; observed_types={/char=1}; exact_widths={}; indexed_strides={4=1}; semantic_roles={}
1	AnonShape_GLOBAL_007F4D50_3F7AFA45	2	1	field_0002	/char	1	fixed-offset dereference; observed_types={/char=1}; exact_widths={}; indexed_strides={4=1}; semantic_roles={}
1	AnonShape_GLOBAL_0080877A_6F58C42F	4	4	field_0004	/uint	1	fixed-offset dereference; observed_types={/uint=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_GLOBAL_00811764_28121389	1	1	field_0001	/byte	1	fixed-offset dereference; observed_types={/byte=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_GLOBAL_00811924_B4683ED7	1	1	field_0001	/byte	1	fixed-offset dereference; observed_types={/byte=3}; exact_widths={}; indexed_strides={4=3}; semantic_roles={}
